exception_id,created_at,portfolio_id,instrument_type,counterparty,exception_type,exception_description,amount_difference,currency,severity,status,owner_team,due_at,resolved_at,root_cause
EXC-001393,2026-07-31 18:28:00,PORT-1001,ETF,Harbor Trade Services,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,114683.59,USD,Medium,In Progress,Reconciliation Operations,2026-08-02 06:28:00,,Position or cash mismatch
EXC-001394,2026-08-07 02:26:00,PORT-1088,FX,Summit Custody,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,32779.26,GBP,Medium,Resolved,Reconciliation Operations,2026-08-08 14:26:00,2026-08-08 21:51:02.237729538,Position or cash mismatch
EXC-001395,2026-08-06 07:58:00,PORT-1001,FX,Harbor Trade Services,Reference Data Issue,Synthetic reference-data record has a missing or inconsistent attribute.,28570.51,USD,Medium,In Progress,Reference Data Operations,2026-08-07 19:58:00,,Security master attribute gap
EXC-001396,2026-08-04 14:27:00,PORT-1006,Fixed Income,Meridian Markets,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,5974.77,GBP,Medium,Resolved,Reconciliation Operations,2026-08-06 02:27:00,2026-08-05 17:29:51.828281584,Position or cash mismatch
EXC-001397,2026-08-08 15:10:00,PORT-1005,ETF,Aurora Securities,Accounting Difference,Synthetic accounting control detected a ledger variance requiring review.,163625.14,USD,Medium,Open,Fund Accounting,2026-08-10 03:10:00,,Ledger posting difference
EXC-001398,2026-08-08 15:54:00,PORT-1019,Equity,Meridian Markets,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,79870.27,GBP,Critical,Escalated,Settlement Operations,2026-08-08 21:54:00,,Settlement instruction or funding issue
EXC-001399,2026-08-06 20:00:00,PORT-1072,Equity,Harbor Trade Services,Accounting Difference,Synthetic accounting control detected a ledger variance requiring review.,59251.66,USD,Low,Resolved,Fund Accounting,2026-08-09 20:00:00,2026-08-11 06:57:00.705997719,Ledger posting difference
EXC-001400,2026-07-31 09:03:00,PORT-1039,Cash,Cedar Exchange,Pricing Discrepancy,Synthetic valuation check found a price difference against an independent source.,2468.91,USD,Medium,In Progress,Pricing & Valuation,2026-08-01 21:03:00,,Market data variance
EXC-001401,2026-08-07 02:40:00,PORT-1008,Derivative,Cedar Exchange,Pricing Discrepancy,Synthetic valuation check found a price difference against an independent source.,28084.38,GBP,Low,Open,Pricing & Valuation,2026-08-10 02:40:00,,Market data variance
EXC-001402,2026-08-02 00:55:00,PORT-1034,Cash,Summit Custody,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,23541.38,USD,Medium,Open,Reconciliation Operations,2026-08-03 12:55:00,,Manual processing error
EXC-001403,2026-08-05 01:44:00,PORT-1098,Cash,Harbor Trade Services,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,55102.82,USD,Medium,In Progress,Settlement Operations,2026-08-06 13:44:00,,Settlement instruction or funding issue
EXC-001404,2026-08-01 17:55:00,PORT-1052,FX,Cedar Exchange,Missing Trade Confirmation,Synthetic trade record is awaiting a counterparty confirmation within the control window.,16754.42,GBP,Medium,Resolved,Trade Support,2026-08-03 05:55:00,2026-08-04 03:00:37.387618519,Counterparty confirmation delay
EXC-001405,2026-08-06 00:27:00,PORT-1072,Cash,Harbor Trade Services,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,21093.16,USD,Medium,In Progress,Reconciliation Operations,2026-08-07 12:27:00,,Late file delivery
EXC-001406,2026-07-31 14:58:00,PORT-1027,Fixed Income,Aurora Securities,Missing Trade Confirmation,Synthetic trade record is awaiting a counterparty confirmation within the control window.,51553.92,GBP,Medium,Resolved,Trade Support,2026-08-02 02:58:00,2026-08-02 14:53:27.670967337,Counterparty confirmation delay
EXC-001407,2026-08-05 14:39:00,PORT-1052,Equity,Harbor Trade Services,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,11941.11,EUR,Low,Resolved,Settlement Operations,2026-08-08 14:39:00,2026-08-08 12:36:33.900392141,Settlement instruction or funding issue
EXC-001408,2026-08-01 10:50:00,PORT-1079,Equity,Summit Custody,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,14724.31,EUR,Medium,In Progress,Reconciliation Operations,2026-08-02 22:50:00,,Position or cash mismatch
EXC-001409,2026-08-01 00:38:00,PORT-1067,Equity,Cedar Exchange,Reference Data Issue,Synthetic reference-data record has a missing or inconsistent attribute.,32958.12,USD,Medium,Resolved,Reference Data Operations,2026-08-02 12:38:00,2026-08-03 02:26:11.445243517,Security master attribute gap
EXC-001410,2026-08-05 00:33:00,PORT-1001,Equity,Northstar Clearing,Compliance Review,Synthetic control threshold requires documented analyst review before closure.,109689.62,USD,Critical,Open,Compliance Operations,2026-08-05 06:33:00,,Policy threshold review
EXC-001411,2026-08-02 16:13:00,PORT-1060,Fixed Income,Harbor Trade Services,Reference Data Issue,Synthetic reference-data record has a missing or inconsistent attribute.,62874.33,JPY,Medium,In Progress,Reference Data Operations,2026-08-04 04:13:00,,Security master attribute gap
EXC-001412,2026-08-08 04:08:00,PORT-1078,FX,Northstar Clearing,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,83214.28,USD,High,Open,Settlement Operations,2026-08-08 20:08:00,,Late file delivery
EXC-001413,2026-08-04 09:08:00,PORT-1014,Derivative,Summit Custody,Reference Data Issue,Synthetic reference-data record has a missing or inconsistent attribute.,28752.58,USD,Medium,Open,Reference Data Operations,2026-08-05 21:08:00,,Security master attribute gap
EXC-001414,2026-08-05 14:57:00,PORT-1039,ETF,Meridian Markets,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,129292.42,USD,Medium,Open,Settlement Operations,2026-08-07 02:57:00,,Settlement instruction or funding issue
EXC-001415,2026-07-30 18:57:00,PORT-1064,Equity,Harbor Trade Services,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,4323.23,USD,Medium,Open,Reconciliation Operations,2026-08-01 06:57:00,,Position or cash mismatch
EXC-001416,2026-07-31 00:26:00,PORT-1001,Derivative,Summit Custody,Reference Data Issue,Synthetic reference-data record has a missing or inconsistent attribute.,224886.52,EUR,Low,Resolved,Reference Data Operations,2026-08-03 00:26:00,2026-08-01 04:47:48.833855800,Security master attribute gap
EXC-001417,2026-08-01 11:33:00,PORT-1070,Fixed Income,Cedar Exchange,Accounting Difference,Synthetic accounting control detected a ledger variance requiring review.,257647.31,GBP,Medium,Resolved,Fund Accounting,2026-08-02 23:33:00,2026-08-03 17:27:40.605346622,Ledger posting difference
EXC-001418,2026-07-30 20:35:00,PORT-1084,Equity,Aurora Securities,Accounting Difference,Synthetic accounting control detected a ledger variance requiring review.,43453.52,GBP,High,Escalated,Fund Accounting,2026-07-31 12:35:00,,Data mapping variance
EXC-001419,2026-07-30 13:50:00,PORT-1052,Fixed Income,Northstar Clearing,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,64464.87,GBP,High,Resolved,Settlement Operations,2026-07-31 05:50:00,2026-07-31 16:13:21.134008573,Settlement instruction or funding issue
EXC-001420,2026-08-01 16:08:00,PORT-1044,Fixed Income,Meridian Markets,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,25850.89,USD,Critical,Resolved,Settlement Operations,2026-08-01 22:08:00,2026-08-01 22:57:33.552221016,Settlement instruction or funding issue
EXC-001421,2026-08-03 09:37:00,PORT-1010,Fixed Income,Northstar Clearing,Compliance Review,Synthetic control threshold requires documented analyst review before closure.,21589.3,USD,Low,Open,Compliance Operations,2026-08-06 09:37:00,,Late file delivery
EXC-001422,2026-08-07 07:10:00,PORT-1072,Derivative,Meridian Markets,Accounting Difference,Synthetic accounting control detected a ledger variance requiring review.,14165.8,USD,High,Resolved,Fund Accounting,2026-08-07 23:10:00,2026-08-07 13:52:55.309280106,Ledger posting difference
EXC-001423,2026-08-01 05:08:00,PORT-1093,Derivative,Aurora Securities,Pricing Discrepancy,Synthetic valuation check found a price difference against an independent source.,25553.7,EUR,Low,In Progress,Pricing & Valuation,2026-08-04 05:08:00,,Market data variance
EXC-001424,2026-08-07 09:27:00,PORT-1087,FX,Cedar Exchange,Pricing Discrepancy,Synthetic valuation check found a price difference against an independent source.,48229.69,USD,Medium,Escalated,Pricing & Valuation,2026-08-08 21:27:00,,Market data variance
EXC-001425,2026-08-07 11:31:00,PORT-1054,Equity,Harbor Trade Services,Pricing Discrepancy,Synthetic valuation check found a price difference against an independent source.,41809.47,USD,High,Escalated,Pricing & Valuation,2026-08-08 03:31:00,,Market data variance
EXC-001426,2026-07-31 12:51:00,PORT-1004,Derivative,Harbor Trade Services,Pricing Discrepancy,Synthetic valuation check found a price difference against an independent source.,216627.21,USD,Medium,Open,Pricing & Valuation,2026-08-02 00:51:00,,Data mapping variance
EXC-001427,2026-08-08 05:16:00,PORT-1029,FX,Cedar Exchange,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,29890.27,GBP,Low,Resolved,Reconciliation Operations,2026-08-11 05:16:00,2026-08-09 05:49:04.113746771,Manual processing error
EXC-001428,2026-08-07 22:19:00,PORT-1026,Equity,Cedar Exchange,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,5634.87,GBP,Medium,Resolved,Reconciliation Operations,2026-08-09 10:19:00,2026-08-10 07:28:52.363657681,Position or cash mismatch
EXC-001429,2026-08-04 05:29:00,PORT-1001,FX,Harbor Trade Services,Compliance Review,Synthetic control threshold requires documented analyst review before closure.,151225.31,GBP,Medium,Resolved,Compliance Operations,2026-08-05 17:29:00,2026-08-06 09:47:50.808243482,Policy threshold review
EXC-001430,2026-08-03 12:11:00,PORT-1012,Fixed Income,Northstar Clearing,Pricing Discrepancy,Synthetic valuation check found a price difference against an independent source.,7465.13,USD,Low,Open,Pricing & Valuation,2026-08-06 12:11:00,,Market data variance
EXC-001431,2026-08-08 21:46:00,PORT-1057,Fixed Income,Summit Custody,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,14952.59,JPY,High,Resolved,Settlement Operations,2026-08-09 13:46:00,2026-08-09 18:00:51.569830699,Settlement instruction or funding issue
EXC-001432,2026-08-05 14:05:00,PORT-1010,Equity,Meridian Markets,Reporting Delay,Synthetic reporting package is delayed because an upstream input is incomplete.,35786.65,USD,Medium,Resolved,Client Reporting,2026-08-07 02:05:00,2026-08-07 22:40:50.958560892,Upstream data delivery delay
EXC-001433,2026-08-07 01:57:00,PORT-1004,ETF,Summit Custody,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,41690.72,USD,Medium,In Progress,Reconciliation Operations,2026-08-08 13:57:00,,Position or cash mismatch
EXC-001434,2026-08-06 07:27:00,PORT-1093,Equity,Aurora Securities,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,5897.54,USD,Medium,Resolved,Reconciliation Operations,2026-08-07 19:27:00,2026-08-07 15:29:50.923348767,Position or cash mismatch
EXC-001435,2026-08-07 12:51:00,PORT-1060,Equity,Cedar Exchange,Missing Trade Confirmation,Synthetic trade record is awaiting a counterparty confirmation within the control window.,12285.86,USD,High,Open,Trade Support,2026-08-08 04:51:00,,Counterparty confirmation delay
EXC-001436,2026-08-02 14:01:00,PORT-1079,Equity,Cedar Exchange,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,5682.68,USD,Medium,Escalated,Settlement Operations,2026-08-04 02:01:00,,Settlement instruction or funding issue
EXC-001437,2026-08-04 15:02:00,PORT-1025,Cash,Northstar Clearing,Missing Trade Confirmation,Synthetic trade record is awaiting a counterparty confirmation within the control window.,51678.58,USD,High,Open,Trade Support,2026-08-05 07:02:00,,Data mapping variance
EXC-001438,2026-07-30 18:13:00,PORT-1036,Fixed Income,Aurora Securities,Accounting Difference,Synthetic accounting control detected a ledger variance requiring review.,93204.28,USD,Medium,Open,Fund Accounting,2026-08-01 06:13:00,,Ledger posting difference
EXC-001439,2026-08-09 06:53:00,PORT-1060,Fixed Income,Cedar Exchange,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,7458.21,EUR,Low,In Progress,Settlement Operations,2026-08-12 06:53:00,,Settlement instruction or funding issue
EXC-001440,2026-08-01 13:52:00,PORT-1068,Fixed Income,Summit Custody,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,76530.37,GBP,Critical,Escalated,Settlement Operations,2026-08-01 19:52:00,,Settlement instruction or funding issue
EXC-001441,2026-07-31 06:21:00,PORT-1037,Derivative,Meridian Markets,Missing Trade Confirmation,Synthetic trade record is awaiting a counterparty confirmation within the control window.,71490.34,EUR,Medium,Resolved,Trade Support,2026-08-01 18:21:00,2026-08-02 11:34:01.458758532,Counterparty confirmation delay
EXC-001442,2026-08-04 12:02:00,PORT-1091,ETF,Cedar Exchange,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,13466.71,EUR,Medium,Open,Reconciliation Operations,2026-08-06 00:02:00,,Position or cash mismatch
EXC-001443,2026-08-02 08:48:00,PORT-1069,Cash,Aurora Securities,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,3355.29,USD,High,Open,Reconciliation Operations,2026-08-03 00:48:00,,Position or cash mismatch
EXC-001444,2026-08-04 23:23:00,PORT-1022,Fixed Income,Meridian Markets,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,8735.77,GBP,Critical,Escalated,Reconciliation Operations,2026-08-05 05:23:00,,Position or cash mismatch
EXC-001445,2026-08-03 09:28:00,PORT-1010,Equity,Northstar Clearing,Reconciliation Break,Cash and position reconciliation identified a synthetic variance requiring investigation.,14399.94,USD,High,In Progress,Reconciliation Operations,2026-08-04 01:28:00,,Position or cash mismatch
EXC-001446,2026-07-31 06:35:00,PORT-1002,ETF,Meridian Markets,Accounting Difference,Synthetic accounting control detected a ledger variance requiring review.,135775.0,USD,Medium,Open,Fund Accounting,2026-08-01 18:35:00,,Ledger posting difference
EXC-001447,2026-08-04 00:48:00,PORT-1083,Fixed Income,Cedar Exchange,Failed Settlement,Synthetic settlement instruction did not complete by the expected cycle.,23760.56,USD,Medium,Escalated,Settlement Operations,2026-08-05 12:48:00,,Settlement instruction or funding issue
